@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-0.38239999999999996,62,-0.38239999999999996,0,2
0.004,181,0.004,0,4
-0.6600999999999999,36,-0.5982,0,4
1.5007,140,1.4887,0.004,2
0.00020000000000004736,334,-0.5623,-0.0007999999999999995,1
-0.0048,410,-0.0048,0,3
0.41359999999999997,159,0.5611000000000002,-0.3785,3
0.5106,32,0.5106,0,5
-0.3207000000000001,188,-0.38620000000000004,0.0703,1
-0.3447,39,-0.3487,0.004,2
-0.47210000000000013,143,-0.4713,0.004,3
-0.9393,128,-0.7115,0,1
1.0008,48,1.0008,0,5
0.9156,23,0.004,0.4792,5
2.4595,125,2.4555,0,4
-0.28959999999999997,29,-0.7706,0,3
-1.5,133,-0.4448,-0.7242,1
0.15840000000000004,196,0.6379,-0.4827,1
-0.8047000000000002,235,-0.022999999999999965,0.027999999999999997,2
0.6935,44,0.6935,0,2
-0.18720000000000006,315,-0.7505000000000001,-0.4359,2
1.5579999999999998,271,1.5391999999999997,-0.3161,4
1.4198,245,1.0852,0.008,1
0.599,24,0.30810000000000004,0,5
0.11900000000000001,21,0.115,0.004,5
-0.03300000000000003,121,-0.12520000000000003,0,3
2.1099,195,2.0939,0.004,1
0.008,56,0.004,0,4
-0.7354,232,0.020999999999999935,-0.23109999999999997,3
-0.4022,77,-0.4062,0,4
-0.6635000000000001,87,-0.28500000000000003,-0.3785,1
-0.8676999999999999,90,0.2918,-1.1595,3
0.988,36,0.98,0.004,5
3.9094999999999995,178,3.8974999999999995,0.008,4
0.996,26,0.992,0.004,3
-0.619,48,-0.619,0,3
0.9096,29,0.9096,0,5
0.2411,44,0.2411,0,2
0.48750000000000004,152,0.2559,0.008,5
0.2097,75,0.8849,-0.6752,3
1.1,106,1.1,0,5
-2.333100000000001,412,-0.7738999999999999,0.008,2
0.757,115,0.7538,0.004,1
0.4517,38,0.4565,0,4
0.2467,188,0.2427,0.004,2
0.004,23,0.004,0,4
0.9153,22,0.9113,0.004,5
1.4371,254,1.6387,-0.2096,3
0.4270999999999999,20,0.345,0,5
-2.4126000000000003,217,-0.31090000000000023,-2.0286,3
-4.264400000000001,487,-0.41269999999999996,-3.0889,4
-1.5367000000000002,181,-0.014899999999999972,-0.0048,1
0.6578999999999999,29,0.3756,0.2823,5
-0.377,88,0.4925,0,3
0.703,32,0.703,0,4
2.8543999999999996,93,2.8552,-0.0007999999999999995,5
-0.0237,25,0,0,3
0.0032000000000000006,33,0,-0.0048,1
0,37,0,0,1
-2.4206,317,-0.6478999999999999,-1.9989000000000001,3
1.2681,48,0.725,0,2
1.0694,109,0.8312999999999999,0,1
0.7544,33,0.7464,0.004,5
0.2086,106,0.20540000000000003,0.004,1
0.004,23,0,0,1
0.8626999999999999,126,0.8506999999999999,0.008,1
2.1094999999999993,344,2.5061999999999998,-0.3745,5
0.6241,109,0.4300999999999999,-0.5035,2
-0.0048,26,0,-0.0048,5
0.6534,145,0.0032000000000000006,0.6502,5
-0.3926,107,0.13989999999999997,0,4
0.745,21,0.745,0,4
-0.47429999999999994,131,0.8301,-0.3422,2
-0.48560000000000003,48,0.3796,-0.3865,2
-0.8805,152,-0.8845,0.004,2
0.1247,134,0.1167,0.004,4
-0.8817999999999999,29,-0.8857999999999999,0,3
0.0032000000000000006,33,-0.0007999999999999995,0,3
-1.516,555,-0.22459999999999997,-0.25350000000000006,2
0.5835999999999999,187,0.3974000000000001,-0.0048,3
1.6194000000000002,220,1.6154000000000002,0.004,4
-0.7680999999999998,525,0.3362999999999999,-0.773,3
0.1048,31,0.1008,0,5
0.004,23,0.004,0,4
-0.17260000000000003,84,0.6789000000000001,-1.1927,2
1.5065000000000002,337,2.0336,-0.2884,2
0.022499999999999964,32,0.5012,0,4
0.4075000000000001,136,0.932,0.004,4
-0.27759999999999996,224,0.18810000000000004,0.004,1
0,124,0,0,1
0.162,90,0.3628,-0.2048,2
0.2764,32,0.1718,0.004,5
-1.1591999999999998,57,-0.346,-0.8124,1
-0.8075000000000001,142,0.10750000000000001,-0.3785,2
1.7004,351,1.6545000000000003,-0.038099999999999995,3
0.6005999999999999,264,1.1562,-0.3759,2
0.2995,50,0,-0.09509999999999999,4
0.746,251,0.7387999999999999,-0.0048,5
-0.6335000000000002,557,1.1019,-2.0696,3
-0.12200000000000001,123,-0.126,0.004,3
-0.5502,375,-0.2751000000000001,-0.5084,1
1.3348,403,2.3096,0.2509,4
0.9907999999999999,85,0.9907999999999999,0,5
0.37310000000000004,138,0.36110000000000003,0.004,1
-0.7561,137,-0.7561,0,3
0,23,0,0,1
0.0989,51,0.0949,0,2
0.23910000000000003,47,0.23910000000000003,0,4
-1.3107000000000002,159,0.0121,0,2
1.0272999999999999,21,0.741,0.2863,5
3.219700000000001,676,4.1016,-0.8552000000000001,4
0.2564000000000001,109,0.647,-0.4026,4
0,61,0,0,1
3.0914000000000006,602,3.0650000000000004,0.019200000000000002,5
0.004,32,0,0,2
0.004,27,0.004,0,1
-2.3155,451,0.21230000000000004,-2.2269,2
-0.4025000000000001,55,0.12429999999999997,-0.5308,2
0.004,24,0.004,0,3
1.5091,289,1.7769999999999997,-0.5035,4
1.0870000000000002,156,0.7356,0.3474,2
-0.3785,42,0.004,-0.3865,2
0.2376,28,0.2424,0,4
2.4615,315,1.9527999999999999,0.5046999999999999,1
-0.05049999999999999,123,0.012,-0.0665,5
0.766,87,0.7668,0,4
0.7168,62,0.7128,0.004,5
-2.1897999999999995,96,-2.1937999999999995,0,3
0.21699999999999997,55,0.21699999999999997,0,3
-1.1555,376,-0.4186999999999999,-0.39349999999999996,2
-3.981299999999999,1164,-0.9811999999999996,-1.9952,3
0.9430000000000001,40,0.9430000000000001,0,5
5.4541999999999895,1455,3.1015999999999986,0.7591,5
0.030399999999999983,146,0.6785999999999999,0,1
1.5606,197,1.5654,0,3
7.124899999999997,818,7.011999999999997,0.010400000000000003,4
0,20,0,0,1
-0.7904,77,-0.13510000000000003,-0.3283,3
0.09600000000000003,46,0.09200000000000003,0.004,1
-0.25439999999999996,91,0.2243,0,2
0,31,0,0,5
0.004,22,0,0,3
-1.4487999999999999,237,-0.7977000000000001,-0.0464,4
-1.0246000000000002,159,-0.5531,-0.0007999999999999995,1
0.3514,26,0,0,5
0.5861000000000001,39,0.5861000000000001,0,5
0.12090000000000001,37,0.1169,0.004,2
1.9045999999999998,110,1.8925999999999998,0,5
0,26,0,0,1
-0.7951,141,-0.4101,-0.0421,2
0.42679999999999996,64,0.8399999999999999,-0.8062,3
0.004,34,0.004,0,4
0.029700000000000115,316,1.1291000000000002,-0.1928,4
-0.5523,100,0.1557,-0.3378,1
0.5106,27,0.5106,0,4
-0.7455999999999999,114,-0.6414,0.004,3
2.2270000000000008,1032,4.085099999999996,-0.9507000000000001,4
2.169,74,1.5917999999999999,0.32,5
0.4715,32,0.4965,0,4
3.0101999999999993,543,2.8200999999999996,0.02,5
2.3857999999999997,491,1.6664999999999996,0.008,3
-1.7857999999999998,244,-1.1795,-0.3825,1
-2.141,204,-0.1331,-2.0199000000000003,3
0.7567999999999999,38,0.7615999999999999,0,3
-1.0234,239,-0.02040000000000006,-0.6632,2
-0.5573000000000001,263,1.9627,-2.7506,3
-1.4027999999999998,1204,4.224,-2.1812,3
-0.8801,141,0.03149999999999997,0.0116,1
0,23,0,0,2
0.48830000000000007,294,0.4908,-0.5083,3
0.008,23,0.008,0,4
-0.5365,30,0,0,1
0.7514000000000001,116,0.44320000000000004,0,5
0.24170000000000003,25,0.24170000000000003,0,1
2.5517999999999996,117,1.0175,0,4
1.0374999999999999,147,0.6264999999999996,0.004,5
-0.31770000000000004,28,-0.31770000000000004,0,2
0.012,44,0.008,0,5
0.5197999999999998,114,1.4739999999999998,-1.0577,3
-0.9227,314,-0.3473,-0.3841,2
-0.32639999999999997,84,-0.1603,-0.5273,1
-0.14470000000000002,23,0.2418,-0.3865,4
0.008,34,0.004,0,5
0.4653999999999999,253,0.7345,0.007200000000000001,2
0.20509999999999998,68,0.20509999999999998,0,4
-1.2006999999999999,46,-0.3998,-0.4739,1
-3.5206,757,-0.8449000000000002,0,1
5.1709999999999985,569,6.128999999999999,-1.2396000000000003,5
-0.9661000000000002,329,-0.3015,-0.3889,5
-0.30970000000000003,29,-0.30970000000000003,0,2
0.18220000000000003,64,0.17820000000000003,0.004,4
-0.4488000000000002,207,1.3458999999999999,-1.5964,2
0.2238,66,0.004,0,1
-0.012500000000000011,159,0.366,-0.3825,2
3.045900000000001,139,2.747,0.008,3
0.2594000000000001,63,0.7381,-0.4739,4
0.231,66,-0.0007999999999999995,0,2
0.008,28,0.004,0.004,1
0.047499999999999876,330,1.1728999999999998,-0.48350000000000004,4
1.2173999999999998,29,1.2173999999999998,0,5
1.004,28,1.0,0.004,5
-0.01090000000000002,27,0.3716,-0.3865,5
0.8572,24,0.8572,0,4
3.0367,654,2.9323,-0.08720000000000006,3
0.2383,23,0.2383,0,5
0.7646,21,0.7646,0,4
-2.4669999999999996,132,-1.5459999999999998,-1.1517,1
-0.8268,77,0.37079999999999996,-1.2056,1
0.09999999999999998,94,0.1952,0.004,3
0.19699999999999995,201,0.7168,-0.5278,4
-8.163900000000003,1115,-3.6611000000000007,-2.4455999999999998,1
-0.4216999999999999,364,0.6825,0.1504,2
0.004,47,0,0,3
0.5681,62,0.5641,0.004,4
-1.3118,34,-0.8283,-0.0048,1
0.4112,93,0.3836,0.0236,4
-0.1681,99,-0.1681,0,2
2.4634,667,2.2489,0.015200000000000002,5
0.3372,33,0,0,1
1.7056999999999998,921,2.966100000000001,-1.4128,4
0.36190000000000005,93,0.702,-0.0048,3
2.260800000000001,665,2.0291000000000006,0.4922,4
-1.3667,57,-0.5574000000000001,-0.4783,3
-0.5507999999999997,388,0.07400000000000001,0.3518,3
-1.0419,102,0.7066,-1.7485000000000002,1
-0.077,157,-0.046,0,2
-0.10809999999999997,75,0.3716,0.0196,1
4.889900000000002,757,4.4858,-1.7033000000000003,5
-1.5356,50,-0.7666,-0.773,2
-3.7119000000000018,481,0.2710000000000001,-5.011800000000002,1
1.5737999999999999,185,1.2224,0,5
-1.6413000000000004,552,-0.193,-0.38330000000000003,2
1.3388000000000004,865,1.7965000000000002,-0.4093,3
-1.1723,156,-0.3388,0.004,2
1.6901,56,1.4078,0.2823,5
-0.6,98,-0.604,0,2
1.4243999999999999,146,1.4252,0,4
-4.345500000000001,847,-3.0842,-1.6089000000000002,3
1.8306,62,1.8306,0,5
1.7775,199,1.6274999999999997,0.324,2
-0.8153000000000001,55,-0.0096,0,3
0.006700000000000008,72,-0.005299999999999999,0.008,1
2.935200000000001,634,2.3760000000000003,0.010400000000000003,3
-0.2746000000000001,230,0.5574999999999999,0,2
8.381199999999994,1181,8.114700000000001,0.2823,5
-0.5352000000000001,65,-0.05649999999999994,0,4
-2.3146,141,-1.2969,-1.0217,1
0.7504,42,0.5012,0.2492,3
0.6806,40,0.4705,0,5
-0.7239,298,-0.2329,0.012,2
-0.5250000000000001,461,-0.04710000000000014,-0.8437000000000001,5
1.2222,61,1.2222,0,3
0.0081,26,0.0081,0,4
1.0695,239,1.1098999999999999,-0.4056,1
-0.6308000000000002,255,0.05460000000000004,-0.37170000000000003,2
-0.2558,60,0.368,-0.3865,3
1.3647999999999998,203,0.9281999999999999,0.4414,3
0,22,0,0,4
-0.5698000000000001,97,-0.5738000000000001,0,2
-0.8636,37,-0.1884,-0.6752,4
0.4324,40,0,0,5
-0.7651000000000003,354,0.9084999999999999,-0.7251,5
6.740499999999995,891,7.451299999999998,-0.9037000000000002,4
0.39849999999999997,139,0.38649999999999995,0.004,2
-0.5771,108,-0.2511,-0.6672,1
1.8041,87,2.2458,0.004,4
-0.6648,32,-0.6728,0.008,1
2.5106,301,0.49479999999999985,-0.0096,4
2.721200000000001,330,3.2351000000000005,-0.0392,4
-0.14539999999999997,58,0.23310000000000003,-0.3825,1
1.1043000000000003,396,1.1774,0.3226,2
0.8621999999999999,325,2.3549999999999995,0.004,5
-1.3071,61,-0.7706,0,1
2.2570000000000014,1133,3.1288000000000005,-2.1491000000000002,3
0.469,27,0,0,2
1.0997,34,1.0957,0,5
0.9839,86,1.3624,-0.3825,5
-0.044300000000000006,96,-0.05230000000000001,0.004,3
1.1286,76,1.1246,0.004,4
0.3756,40,0.3716,0,2
1.4603000000000002,56,1.4603000000000002,0,3
0.1266999999999998,373,2.0097,-1.0235,3
0.6705,100,1.0578,-0.39130000000000004,3
-1.4387,147,0.0161,-1.4246,1
-1.0755,44,-1.0795,0.004,2
-0.16280000000000006,191,0.3752,-0.765,2
1.4369,370,1.7961999999999998,-0.3154,5
-1.278,110,-1.278,0,1
0.7326,102,0.004,0.7246,1
0.004,103,0.004,0,3
0.3796,39,0.3716,0,5
-2.0490999999999997,165,-2.1969,-0.3865,2
-0.1702,70,0.1975,-0.37170000000000003,4
1.0070000000000001,17,1.0118,-0.0048,5
-5.366900000000003,473,-3.2012999999999994,-1.3009,1
0.4377999999999998,45,0.4377999999999998,0,5
1.3745000000000003,510,1.1717000000000004,0.002,1
-0.33919999999999995,80,-0.34319999999999995,0.004,2
0.393,50,0.393,0,5
-0.3825,24,0,-0.3825,2
0.7241000000000001,113,1.1655,-0.45740000000000003,5
0.6613,74,-0.22699999999999998,0.008,2
0.5066,37,0.5066,0,3
2.5948,225,2.7911000000000006,-0.3825,5
0.8991,275,0.8765999999999999,-0.7658,4
0.41600000000000026,214,0.9195000000000002,-0.49870000000000003,3
0.06410000000000002,311,0.01730000000000001,0.0645,3
-1.1395,40,-0.1895,-0.4665,1
-0.2515999999999998,415,0.8835999999999999,0.2572,4
0.7372,128,0.7869999999999999,-0.0048,4
-2.173,206,-0.8993,-1.2736999999999998,1
-0.7462,37,-0.7462,0,3
-0.3545,23,0,0,4
-0.9992000000000002,128,0.15470000000000006,-0.6752,4
0,34,0,0,3
0.3756,27,0.3756,0,5
0.4276,16,0.4276,0,5
-0.8381000000000001,297,0.07940000000000025,0,2
-0.2895,24,0.097,-0.3865,2
-0.3119,58,-0.3119,0,1
-0.5274000000000001,306,0.4909000000000001,-0.43000000000000005,2
0.3882,24,0.393,0,3
-0.9892000000000001,189,-0.6067,-0.3825,3
0,28,0,0,1
1.1901,383,2.0521,-0.38730000000000003,3
-1.5906,66,-0.8334,-1.2592,1
5.805899999999994,978,6.216199999999997,-1.0377,4
-0.5866,104,0.7638,-1.3504,2
0.0059999999999999915,72,0.0059999999999999915,0,1
-0.8562999999999998,144,0.08830000000000002,-0.4699,2
0.4654,35,0.4662,0.004,4
0.7451000000000001,100,0.7331000000000001,0.008,4
0.4046,26,0.393,0.0116,5
1.4112999999999998,384,2.8338,-0.6116,4
0.545,39,0.7603,0,5
1.3719000000000001,728,1.9516,-0.6418,3
0.9426999999999999,180,1.1653,0.01630000000000001,3
0.37079999999999996,54,0.3756,0,1
3.5335,463,2.2219,0.3363,5
-0.3479,25,-0.3519,0,1
0.004,54,0,0,2
1.069400000000001,1443,1.8593000000000008,-0.021999999999999964,2
0.2949,29,0.4364,0,4
0.4925,32,0.4885,0.004,1
0.8813,74,0.7953,-0.0048,5
3.3606000000000007,98,2.3838000000000004,0.6542,4
-0.02130000000000004,81,-0.02130000000000004,0,1
-0.9424,75,-0.7618,0,3
2.334900000000001,690,3.7659000000000002,-1.0569,5
-1.9788000000000003,128,-0.6012,-0.5659000000000001,4
-1.1016,26,-0.7706,0,1
0.9209999999999999,197,0.9729,0,1
0,29,0,0,2
1.4679000000000002,23,1.2538,0.004,4
-0.006900000000000017,26,0.3796,-0.3865,1
0.6132000000000001,58,0.6052000000000001,0.008,4
-1.7749,79,-0.4229,-1.3464,2
-0.0330999999999996,803,-0.13649999999999946,-0.4988,2
0,34,0,0,3
0.9066,80,0.8118,0,4
0.9729000000000001,23,0.9689000000000001,0,5
0.8828999999999999,35,0.8788999999999999,0,5
-0.7255000000000001,164,-0.5880000000000002,0,2
-0.013499999999999998,65,-0.0215,0.004,4
-1.4565000000000001,544,-0.7664000000000002,-0.68,3
0.004,23,0.004,0,1
-0.499,66,0.004,0,3
-1.795,61,-1.4281,-0.3669,1
0.8935,56,0.8983000000000001,0,1
-0.15209999999999999,58,-0.15209999999999999,0,3
0.4455999999999998,46,0.4455999999999998,0,2
-1.9129,1207,0.5173999999999997,-1.7685999999999997,3
-0.5365,26,0,0,3
-1.1623999999999999,71,-1.1743999999999999,0.004,1
0.5326999999999998,552,2.0433,-0.787,4
0.8658,175,1.0706,-0.2048,5
-0.2338,76,-0.2338,0,2
0,18,0,0,5
1.0053999999999998,385,1.3737000000000001,-0.3755,1
1.0288,95,1.0335999999999999,-0.0048,4
-0.36500000000000016,119,1.5490999999999997,-1.9221000000000001,5
-0.043699999999999906,105,0.5192,0.0711,1
0.9389000000000001,122,0.9349000000000001,0.004,3
-0.06730000000000003,28,-0.4949,0,5
1.9053,161,1.9109,-0.0007999999999999995,3
-0.9921,96,0.4887,-0.9452,2
-0.2973,71,0.1814,0,2
0.093,33,0.093,0,4
-0.42690000000000006,120,-0.42690000000000006,0,5
-0.31510000000000005,49,0.06339999999999998,-0.3865,4
1.5272000000000003,247,1.5080000000000002,0.004,5
1.3633,498,1.2024,-0.2794,3
-2.0867,119,-0.6602,-0.9478,2
-0.36060000000000014,91,0.5094,-0.39130000000000004,2
0.42300000000000004,26,0.42300000000000004,0,5
-2.606,71,-2.6052,-0.0007999999999999995,1
0.4722,46,0.3796,0.0886,4
-0.6630000000000001,461,0.37849999999999995,-0.19599999999999998,1
-2.7738,229,-1.0736999999999999,-0.5278,2
1.1137000000000001,64,1.1097000000000001,0.004,4
7.146599999999984,2719,14.396500000000001,-6.290100000000003,4
0.3493,24,0.3453,0,4
-0.18119999999999994,297,0.38420000000000004,-0.2056,3
0.011200000000000002,64,0.011200000000000002,0,2
-0.4801000000000001,173,0.5744,-1.0625,4
-0.7186999999999999,128,-0.692,-0.3691,1
-0.5066999999999999,48,-0.7725,0.004,2
-0.6255999999999999,92,0.6229,-0.7072,5
0.6087,22,0.9952,-0.3865,5
-0.41979999999999995,21,0.1167,0,5
-0.9311000000000001,103,-0.2511,-0.6752,2
0.4195,28,0.8942,0,3
0.6235999999999999,101,1.6451,-0.8062,4
-0.39770000000000005,134,-0.6415,0,5
-0.22359999999999997,82,0.2349,-0.6859,3
0.393,29,0.393,0,4
0,26,0,0,4
-1.2776999999999998,383,0.5754,0,3
0.41539999999999994,101,0.8940999999999999,0,2
2.8103000000000002,107,2.3133000000000004,-0.0048,5
0,80,0,0,3
0.8728,30,0.8728,0,5
-0.6113,127,0.3321,-0.769,4
-1.9189,822,-0.7906,-0.3569,1
-0.4747,81,0,0,1
0.7432,22,0.7432,0,3
0.7841,76,0.5066,0.2823,1
0.6279,27,1.0144,-0.3865,5
-0.9878000000000001,98,0.0032000000000000006,-0.5123000000000001,2
-0.7666,60,-0.7666,0,2
0.15640000000000012,383,0.8678000000000001,-0.3785,1
0.5771999999999999,185,1.4082,-0.502,4
-0.619,48,-0.619,0,3
0.7116,25,0.393,0,5
-1.2938999999999998,203,-0.864,-0.4243,3
-2.0782,138,-1.7309,-0.3513,1
1.295,112,1.295,0,2
4.7769,453,2.9869,-0.3865,5
-0.49750000000000005,200,0.7686,0,1
-0.5471000000000003,141,0.15189999999999995,-1.1351,3
0.1368999999999998,325,1.4088,-0.013099999999999945,2
-1.7690000000000001,181,-2.2156,0,1
0.09179999999999999,113,0.6283,0,3
-1.9728999999999997,137,-1.9769,0,2
0.5961,24,0.5961,0,5
0.37649999999999995,85,0.5966,-0.0048,4
0.6910000000000001,32,0.6910000000000001,0,3
2.2786000000000004,636,2.4850999999999996,0.2165,1
-0.4917,60,-0.013000000000000001,0,4
-0.6541,21,-0.3111,-0.343,1
-0.37759999999999994,20,-0.37759999999999994,0,3
-1.6520000000000001,187,-0.8638999999999999,0.008,3
0.13170000000000004,65,-0.223,0.012,3
-1.4418,75,-0.7706,-0.6752,4
-0.7775000000000001,171,0.2808,-1.0583,1
-0.6293,623,-1.0397999999999996,-0.6592,2
0.1592,37,0.1592,0,2
0.7646,21,0.7646,0,5
-0.38839999999999997,63,0,-0.38839999999999997,1
0.41799999999999987,119,0.8476999999999999,-0.4249,3
-1.518,113,-0.8922,-0.0435,2
-1.7071,403,-0.6714999999999998,0.024,4
0,24,0,0,1
0.5024,72,0.4944,0.004,5
-0.010600000000000054,51,-0.014600000000000057,0,5
-0.48350000000000004,255,0.36349999999999977,-0.859,2
-1.7472,319,0.04420000000000002,-2.3642,1
-0.9149,210,-0.9643999999999999,-0.03510000000000002,2
-0.12510000000000032,236,1.5976,-1.7227000000000001,1
2.4157,607,3.1344999999999996,0.028,5
0.3215,35,0.3215,0,4
0.6243,29,0.36679999999999996,0.004,4
-1.7505000000000002,576,0.40239999999999987,-1.8144,1
1.5113,251,1.5003000000000002,-0.3705,2
1.0341,81,1.1991999999999998,0,2
-5.294000000000001,1033,2.0180000000000007,-8.097700000000001,1
0.7646,21,0.7646,0,5
0.4364,28,0,0.004,4
-0.887,91,-0.5821,0.004,3
-1.5356,50,-0.7666,-0.773,2
2.1355,35,2.1315,0.004,5
0,30,0,0,2
-0.8803,107,0.5727,-1.4482000000000002,3
0.4572,37,0.4572,0,5
-0.637,56,0,-0.302,1
0.8156999999999999,105,1.2468,0.004,5
0.3756,69,0.3716,0,4
-0.08429999999999999,126,0.28859999999999997,0.1058,3
2.2358000000000002,170,2.5688000000000004,0,4
-0.0879,51,0.12090000000000001,-0.2088,5
0.5344999999999998,367,0.3717,-0.7286,3
-0.4327,50,-0.7593,0,4
0.47740000000000005,239,-0.1926,0,3
-0.7706,55,-0.7706,0,2
7.303899999999994,709,8.120899999999997,-0.7538,5
1.2094,25,1.2094,0,5
0,34,0,0,5
0.2115,23,0.2115,0,5
0.8686,23,0.8996000000000001,0,4
-0.10710000000000003,19,0.3716,0,4
-0.0070999999999999995,95,0.1917,-0.202,1
-1.0291000000000001,139,-1.079,-0.3825,3
1.3332000000000002,28,1.3332000000000002,0,5
0.1632,47,0.1592,0,2
0.02269999999999972,359,2.4055,-2.045,3
1.3043,80,1.3003,0,3
2.6175000000000006,863,4.945699999999999,-2.1384999999999996,4
-0.28250000000000003,28,-0.28650000000000003,0,4
1.5032999999999999,75,1.3228,0.1765,5
0.8601,27,0.8601,0,4
0.8797000000000001,449,1.1254,0.004,3
1.5329,35,1.3499,0.183,5
-1.5381999999999998,551,-1.0009000000000001,-0.8889,2
1.4511,27,1.6067,0,4
-1.6375,300,-0.05540000000000006,-1.1447,2
0.2523,93,0.5813,0.004,2
1.9405000000000001,267,1.5337999999999998,0.0116,1
-0.7982,45,0.012,-0.8102,4
-0.3477,80,0.397,-0.3825,2
0.3761999999999999,56,0.6839999999999999,0.0663,4
0.301,51,0.301,0,5
0.397,125,0.397,0,1
-0.3071,42,-0.3111,0,3
1.2518,48,0.7726,0.4792,5
0.11610000000000001,70,0.11610000000000001,0,1
-1.6624,365,-0.47859999999999997,-1.1789999999999998,1
-0.2066,34,0.393,-0.5996,1
-0.22419999999999995,67,0.1120000000000001,-0.3865,3
-0.20890000000000003,88,-0.21290000000000003,0,3
0.29359999999999997,118,0.6186,0.004,2
0.34529999999999994,211,0.778,-0.10170000000000001,3
0.16819999999999996,37,0.5012,0,4
0.3232999999999999,82,-0.0233000000000001,-0.0048,5
0.3716,26,0.3716,0,1
0.43879999999999997,79,0.235,0.2038,1
0.1674,21,0.5012,-0.3338,2
-0.30110000000000003,126,0.13119999999999998,0,1
0.22779999999999995,44,1.0836,-0.343,2
-2.5457,143,-1.1169,-1.4288,1
-0.0007999999999999995,66,0.004,0,2
0.010100000000000067,90,-0.20799999999999996,0.004,2
3.7343999999999937,1827,8.859699999999991,-2.0735,4
-2.8733999999999997,164,-2.5271999999999997,-0.3462,3
0.011300000000000001,22,0.011300000000000001,0,5
-0.3897999999999998,456,0.24219999999999992,-0.39610000000000006,3
0.00019999999999992246,75,0.4789,0,2
0.5567,54,1.0826,-0.5259,5
-0.08580000000000002,76,0,0.2452,1
0.5457000000000001,135,0.5417000000000001,0.004,5
-0.49440000000000006,72,0.007799999999999946,-0.0096,1
0.14699999999999996,74,0.6834999999999999,0,4
-0.034499999999999864,99,0.43120000000000014,0,1
0.24309999999999998,62,0.23909999999999998,0.004,3
2.3463,135,2.1444,0.004,5
1.8271000000000002,576,2.239,0.10400000000000001,5
0.393,28,0.393,0,2
0.5503,163,1.3655000000000002,-0.4739,3
0.6943000000000003,821,3.6261,-1.6232000000000002,2
0.17300000000000007,175,-0.06909999999999994,0,5
0.4895,105,0.4903,0.004,4
-3.9421,393,-2.0284,-0.769,2
-0.1513,23,-0.1513,0,1
0.3235,76,0.3155,0.004,4
1.5004999999999997,124,1.7231999999999998,-0.3201,4
0.1295,65,0.1255,0,4
-0.5742,380,0.9623000000000002,-2.1209000000000002,3
4.4243999999999994,283,4.067699999999999,0.33149999999999996,5
7.047699999999996,483,8.238799999999998,-1.0949,5
1.4899999999999998,94,1.4859999999999998,0,5
-1.2428,128,-0.6985,0.004,2
0.4838,48,0.4798,0,4
4.1815,197,3.9719999999999995,0.2325,4
-0.3484,56,-0.3524,0.004,3
0.6818000000000001,87,0.3694,0.3124,1
0.6223,74,0.4769,-0.1732,3
0.7783,129,1.1576,-0.3865,2
0.3394,35,0.3394,0,5
0.0121,25,0.0081,0,3
2.184,137,2.6723,-0.0096,3
-2.2847,302,0.20619999999999997,-1.3017999999999998,2
0.20060000000000006,63,1.4155,-1.2149,2
0.004,48,0.004,0,1
-0.055499999999999994,79,0.872,0,3
0.4894,503,3.6661,-3.181,4
-0.31370000000000003,63,-0.3089,-0.0048,1
0.8651000000000001,105,1.1909,-0.3338,3
-1.3745,99,0.004,-1.1399000000000001,1
0.010500000000000006,63,0.393,-0.3865,2
0.7184999999999999,29,0.7646,-0.0461,4
-0.9460000000000001,66,-0.0048,-0.4665,1
-0.0422,26,-0.0422,0,3
0.3479000000000001,155,1.8211,-0.33899999999999997,2
0,128,0,0,5
-3.2319999999999993,655,-0.6856,-2.5372,1
1.1995999999999998,390,1.0516999999999999,-0.3825,4
0.5179,52,0.5179,0,4
-0.6134000000000001,27,0,-0.13470000000000001,3
0.004,26,0,0.004,5
1.1998,81,1.6745,0,4
0.08160000000000012,154,0.07360000000000011,0.004,5
1.4129,27,1.4129,0,5
0.01650000000000007,93,0.33280000000000004,0.004,3
0.40900000000000003,33,0.405,0.004,5
1.6584999999999996,142,1.624,0,3
-1.1339000000000001,92,-0.0054000000000000445,0.008,1
2.9066999999999994,156,3.0174999999999996,0.004,5
-0.42590000000000006,102,-0.42590000000000006,0,3
-0.09859999999999997,22,0.3716,0.0711,4
2.4516,439,3.0082,-0.3961,3
0.23860000000000003,46,0.23060000000000003,0,2
-0.3509,95,-0.4546,0.004,1
2.2414,1371,5.876499999999996,-2.1001999999999996,3
-0.8391,282,1.1537,-1.1927,3
0.7505,55,0.7505,0,2
0.2967000000000001,120,0.2836,0.004,1
-1.0234,239,-0.02040000000000006,-0.6632,2
0.007200000000000001,69,0.0032000000000000006,0,5
0.0664,27,0.0664,0,2
1.7352,910,4.7867,-3.4316999999999998,2
0.45489999999999997,29,0.45489999999999997,0,4
-0.005099999999999997,38,0.3734,-0.3825,4
-0.07849999999999999,193,-0.0865,0.008,1
0.008,25,0.004,0,1
0.6367,70,0.6327,0.004,1
-0.7077,43,-0.6514000000000001,0,2
0.29359999999999997,118,0.6186,0.004,2
0.4664,142,0.4512,0.012,2
-1.5508999999999997,703,-0.5659000000000003,-1.8291,3
-0.5859,166,1.3888000000000003,-1.4482000000000002,3
